x1,x2,x1dot,x2dot,fX,mode_fsign,sigma,mode_true
-1.32830501141818,-2.31774071574612,-2.31774071574612,3.09997257942284,-0.371605143164059,2,-1,2
-1.90889479508548,0.448286539554357,0.448286539554357,0.723679275338407,-1.29348358833839,2,-1,2
-1.19012076199085,1.00997273875726,1.00997273875726,0.769580810826697,-0.200828785626243,2,-1,2
0.351016649075298,2.3359857935061,2.3359857935061,2.00491300008641,0.428059796645363,1,1,1
1.98713615290903,0.0368005535777285,0.0368005535777285,-2.09565031656856,-1.4474411675064,2,-1,2
2.79379219844736,1.85038408869877,1.85038408869877,-15.3861644966033,-3.35124482804756,2,-1,2
2.70268449315427,-0.415163849124656,-0.415163849124656,-0.0852825659217227,-3.09379326401174,2,-1,2
2.2395951443661,-0.521916254775609,-0.521916254775609,-0.143690940931365,-1.9692360119368,2,-1,2
1.61824622615399,-0.759768093468852,-0.759768093468852,-0.38839377326001,-0.791094305977345,2,-1,2
0.545494729763338,-1.51231082472346,-1.51231082472346,-1.22462067664174,0.35045095425966,1,1,1
-1.61470426661161,-1.78391165171163,-1.78391165171163,4.48193171267664,-0.785829841089674,2,-1,2
-1.82287519111038,0.543196284954157,0.543196284954157,0.561098684336587,-1.13592030775486,2,-1,2
-1.01335054010372,1.1496825977348,1.1496825977348,0.98244785696209,-0.0100000000000047,2,-1,2
0.795235812095589,2.61515051102076,2.61515051102076,0.458422211061081,0.175576700239204,1,1,1
1.97249476400113,-0.255867495338835,-0.255867495338835,-1.23284948787449,-1.41777104412015,2,-1,2
1.36791215373992,-0.873674078454631,-0.873674078454631,-0.606781572119444,-0.42363300647962,2,-1,2
-1.17231738495978,-2.4139673159617,-2.4139673159617,2.07593306571195,-0.179749438488594,2,-1,2
-1.89562920969531,0.405211600475079,0.405211600475079,0.844749352122664,-1.26875375245288,2,-1,2
-1.19409626523195,0.995944802940923,0.995944802940923,0.76995734469834,-0.205472832472293,2,-1,2
0.351704114450595,2.35002838221723,2.35002838221723,2.01583546255543,0.427791325411414,1,1,1
