x1,x2,x1dot,x2dot,fX,mode_fsign,sigma
-2.55990031711029,1.25375668177836,1.25375668177836,1.30614363533192,-15.9681797521386,2,-1
-2.53745090777442,1.27653059351156,1.27653059351156,1.26092031426286,-15.6392990061403,2,-1
-2.51460450470331,1.29850563457743,1.29850563457743,1.21609887012587,-15.3075794023258,2,-1
-2.49088939495705,1.32012009340923,1.32012009340923,1.17076930154782,-14.9664229246209,2,-1
-2.46679022254773,1.3409174690456,1.3409174690456,1.12587275350214,-14.6230558873968,2,-1
-2.44232171562177,1.3609056677305,1.3609056677305,1.08141604789127,-14.2778445591165,2,-1
-2.41749845581519,1.38009271277678,1.38009271277678,1.03740574303841,-13.9311472967495,2,-1
-2.39185470532703,1.39882780085292,1.39882780085292,0.993026904474107,-13.576712386643,2,-1
-2.3658727297218,1.41674826492623,1.41674826492623,0.949124464795571,-13.2214600039591,2,-1
-2.33956748217317,1.43386295509705,1.43386295509705,0.90570452707612,-12.8657426495801,2,-1
-2.31295374938708,1.45018082723108,1.45018082723108,0.862772922156001,-12.5099034220613,2,-1
-2.28557112180641,1.46597666486416,1.46597666486416,0.81959445694225,-12.1480349857492,2,-1
-2.25789944677596,1.48096649788843,1.48096649788843,0.776932948887535,-11.7867268827996,2,-1
-2.22995376956861,1.49516008584525,1.49516008584525,0.734793683723361,-11.4263097403112,2,-1
-2.20174894929457,1.50856728035203,1.50856728035203,0.693181668942544,-11.067103503119,2,-1
-2.17282894954431,1.52139968909537,1.52139968909537,0.651429260448949,-10.703538373393,2,-1
-2.14367157206116,1.53344039248204,1.53344039248204,0.610231179579113,-10.3418570956379,2,-1
-2.11429182870924,1.54470001566929,1.54470001566929,0.56959181303995,-9.98236129935804,2,-1
-2.0847045259688,1.55518926010864,1.55518926010864,0.529515265860155,-9.62534090391754,2,-1
-2.05445677639235,1.56506518388224,1.56506518388224,0.489391592510102,-9.26555349809767,2,-1
-2.02402506436568,1.57416891963578,1.57416891963578,0.449856144729896,-8.90888564505743,2,-1
-1.99342425029058,1.582511906659,1.582511906659,0.410912343631581,-8.55560398653069,2,-1
-1.96266897061401,1.59010564293197,1.59010564293197,0.372563327682047,-8.20596270638404,2,-1
-1.93130801017284,1.5970592209632,1.5970592209632,0.334248789209636,-7.8550345787788,2,-1
-1.89981759102232,1.60326489861326,1.60326489861326,0.296552692409059,-7.50834613718851,2,-1
-1.86821231153281,1.60873487181632,1.60873487181632,0.259477439716495,-7.1661242740248,2,-1
-1.83650652834146,1.61348137601523,1.61348137601523,0.223025152326225,-6.82858297210194,2,-1
-1.8042489649429,1.6175704705324,1.6175704705324,0.186678494410507,-6.4910969231886,2,-1
-1.77191695904834,1.62094028680568,1.62094028680568,0.150976672242666,-6.1588332948988,2,-1
-1.73952474391231,1.62360371549969,1.62360371549969,0.115921028412626,-5.83197574037744,2,-1
-1.70708629417816,1.625573666245,1.625573666245,0.0815126279331573,-5.51069485215336,2,-1
-1.67414825527863,1.62687670771047,1.62687670771047,0.0472715475681584,-5.19065366689823,2,-1
-1.64119080253425,1.6274930035282,1.6274930035282,0.013697799006047,-4.87666430212477,2,-1
-1.60822770843261,1.62743607428583,1.62743607428583,-0.0192083658532212,-4.5688649493542,2,-1
-1.57527247094524,1.62671943781829,1.62671943781829,-0.051446966873048,-4.26738088408415,2,-1
-1.54186730672927,1.62533248620419,1.62533248620419,-0.0834651794749177,-3.9681501984127,2,-1
-1.50849734316684,1.62329482087463,1.62329482087463,-0.114797477707789,-3.67563718433007,2,-1
-1.47517580363694,1.62062052616134,1.62062052616134,-0.145444722524406,-3.38993357138449,2,-1
-1.44191562210663,1.61732366089792,1.61732366089792,-0.175408038791292,-3.11111859986893,2,-1
-1.40821284561094,1.61335264545993,1.61335264545993,-0.205139799848999,-2.83507742306329,2,-1
-1.37459933841433,1.60876864994088,1.60876864994088,-0.23416931152655,-2.56626821910684,2,-1
-1.34108773685059,1.60358630712587,1.60358630712587,-0.26249857027528,-2.30473653297077,2,-1
-1.30769037254353,1.59782020038884,1.59782020038884,-0.29012982784531,-2.05051605519388,2,-1
-1.27388890790268,1.59137912640699,1.59137912640699,-0.317490218504315,-1.7997449408177,2,-1
-1.24023006624423,1.5843656835044,1.5843656835044,-0.344135617260164,-1.5565549320136,2,-1
-1.2067258195276,1.57679499600835,1.57679499600835,-0.37006917648075,-1.32094619362941,2,-1
-1.17338782041878,1.56868211377257,1.56868211377257,-0.39529429335379,-1.09290791400806,2,-1
-1.13968281825397,1.55989538523077,1.55989538523077,-0.420212566976798,-0.868850415313177,2,-1
-1.1061728615768,1.55057957925588,1.55057957925588,-0.444406717679084,-0.652559516155292,2,-1
-1.07286918189984,1.54075025329976,1.54075025329976,-0.46788107139992,-0.443991705592587,2,-1
-1.03978267760451,1.5304228641138,1.5304228641138,-0.490640186509294,-0.24309359742998,2,-1
-1.02980494483354,1.52719865083605,1.52719865083605,-0.497393706002514,-0.183743966586003,2,-1
-1.01984839824836,1.52393057298557,1.52393057298557,-0.50408217473721,-0.125090449589155,2,-1
-1.00991332262103,1.52061905496208,1.52061905496208,-0.510705732341046,-0.0671310608494503,2,-1
-0.999999999999957,1.51726452015716,1.51726452015716,-0.517264520157207,-0.00986374201788408,2,-1
-0.999999989999957,1.51726452015716,1.51726452015716,1.75863225007854,-0.00986368453210588,2,-1
-0.994966580937776,1.52308396947099,1.52308396947099,1.75650856567327,0.0190026956054034,1,1
-0.989913914939858,1.52889634938321,1.52889634938321,1.75436208963146,0.0478330553959524,1,1
-0.98484201553842,1.5347015844053,1.5347015844053,1.75219280774107,0.076625583847848,1,1
-0.979750906515841,1.54049959900263,1.54049959900263,1.75000070601715,0.105378464923815,1,1
-0.954008067205769,1.56937871957099,1.56937871957099,1.73869742699126,0.248484251873263,1,1
-0.927788698624526,1.59806597323905,1.59806597323905,1.72682168524405,0.390323658284874,1,1
-0.901096055516562,1.62655186961656,1.62655186961656,1.71437199032484,0.530664384077413,1,1
-0.873933550450639,1.65482689662931,1.65482689662931,1.70134699876529,0.669271455760384,1,1
-0.839841076107972,1.68934526868439,1.68934526868439,1.68451371045016,0.837239743371608,1,1
-0.80504837163051,1.72351149763874,1.72351149763874,1.66680412044988,1.00177016370764,1,1
-0.769562798536714,1.75730769847623,1.75730769847623,1.64821664777483,1.16241007546849,1,1
-0.733392084496776,1.79071596277527,1.79071596277527,1.62875006588441,1.31870296809782,1,1
-0.696266988687177,1.8239629232145,1.8239629232145,1.60824845029443,1.47129971277766,1,1
-0.658463358352489,1.8567795824476,1.8567795824476,1.58685314957629,1.6185451649937,1,1
-0.619990220404864,1.88914757946101,1.88914757946101,1.56456401013537,1.75996488766603,1,1
-0.580856979697618,1.92104855972702,1.92104855972702,1.54138125956113,1.89508337327654,1,1
-0.540911933405136,1.95258966248418,1.95258966248418,1.51720676464723,2.02392723512409,1,1
-0.500321600877725,1.98362292378621,1.98362292378621,1.49213306277083,2.14545832421601,1,1
-0.459096646499175,2.01412981064295,2.01412981064295,1.46616155182065,2.25919692099343,1,1
-0.417248116850618,2.04409182917527,2.04409182917527,1.43929403143825,2.36466548015691,1,1
-0.374629206877029,2.07359823697043,2.07359823697043,1.41142832536224,2.46173055484312,1,1
-0.331405551255363,2.10251852807616,2.10251852807616,1.38266481529344,2.5495103894522,1,1
-0.287589474565404,2.13083414687777,2.13083414687777,1.35300654800429,2.62753397408731,1,1
-0.243193684587178,2.15852661170363,2.15852661170363,1.32245699043899,2.69533604857336,1,1
-0.198073355319378,2.18567079148283,2.18567079148283,1.29090875106079,2.75263816155856,1,1
-0.152396053350321,2.21215040025595,2.21215040025595,1.25847125347829,2.79872974126581,1,1
-0.10617577481616,2.23794701304861,2.23794701304861,1.22514928134047,2.83316367687712,1,1
-0.0594268967348565,2.26304231567039,2.26304231567039,1.19094805457005,2.85550243470319,1,1
-0.0250876812365852,2.28085094956597,2.28085094956597,1.16551315601957,2.86390997643848,1,1
0.00951777527298536,2.29827167331276,2.29827167331276,1.1396180613834,2.86552693960704,1,1
0.0443835572898086,2.31529754928577,2.31529754928577,1.11326521735308,2.86019601793523,1,1
0.0795036450522019,2.33192167923429,2.33192167923429,1.08645719456494,2.84776350991319,1,1
0.114871914800525,2.3481372046313,2.3481372046313,1.05919668751513,2.82807951207871,1,1
0.150482138797512,2.36393730615398,2.36393730615398,1.03148651427948,2.80099811235251,1,1
0.186327986884385,2.37931520906718,2.37931520906718,1.00332961764921,2.76637758173915,1,1
0.222403027252461,2.39426418554048,2.39426418554048,0.974729065517778,2.72408056499132,1,1
0.261815880866792,2.409998638542,2.409998638542,0.943183438404208,2.66932124926488,1,1
0.301482622758855,2.42521128783766,2.42521128783766,0.911123021159976,2.60519601292554,1,1
0.341394622342865,2.439893722549,2.439893722549,0.878552238931636,2.53154822133182,1,1
0.38154311237028,2.45403760809482,2.45403760809482,0.845475691677131,2.44822839919222,1,1
0.42500915972974,2.46864951995681,2.46864951995681,0.809315600248667,2.34758109276767,1,1
0.468727571780583,2.48261779729296,2.48261779729296,0.772581326865896,2.23539787356401,1,1
0.512686893007697,2.4959323558246,2.4959323558246,0.735279284904605,2.11152237065425,1,1
0.556875492084125,2.50858322989819,2.50858322989819,0.697416122864971,1.97580932269594,1,1
0.603265421390509,2.52107851998674,2.52107851998674,0.65727383860286,1.82126267866515,1,1
0.649878975990788,2.53282782555098,2.53282782555098,0.616534936784699,1.65351537468022,1,1
0.696702293888652,2.54382021706019,2.54382021706019,0.575207814641444,1.47244332048533,1,1
0.743721314762584,2.55404492657887,2.55404492657887,0.533301148526852,1.27793740519194,1,1
0.792255877730792,2.56374645768458,2.56374645768458,0.489617351111496,1.06383793739523,1,1
0.840966550994164,2.57261381796957,2.57261381796957,0.445340357990623,0.835352534750737,1,1
0.889837406542974,2.58063585277073,2.58063585277073,0.40048051984239,0.592414905511217,1,1
0.938852309134176,2.58780161142483,2.58780161142483,0.355048496578239,0.334977301134639,1,1
0.954121945068107,2.58985380278599,2.58985380278599,0.34080495632489,0.251957598053467,1,1
0.969403437581537,2.59182182317418,2.59182182317418,0.326507474005555,0.167532179257882,1,1
0.984696289033588,2.59370535504977,2.59370535504977,0.312156388491297,0.0817007420762566,1,1
1.00000000000014,2.59550408300196,2.59550408300196,0.297752041500835,-0.00553683322614882,2,-1
1.00000001000014,2.59550408300196,2.59550408300196,-3.5955040930021,-0.00553689066929908,2,-1
1.00501704898762,2.58854661908253,2.58854661908253,-3.59356366807015,-0.0344243143628797,2,-1
1.01002062497613,2.58159292037577,2.58159292037577,-3.5916135453519,-0.0633780460544444,2,-1
1.01501074527166,2.57464300562717,2.57464300562717,-3.58965375089883,-0.0923969679366753,2,-1
1.01998741721637,2.56769689353184,2.56769689353184,-3.58768431074822,-0.121479966374559,2,-1
1.04466931106382,2.53302402368729,2.53302402368729,-3.57769333475112,-0.267817420944278,2,-1
1.06901611820235,2.49844899548264,2.49844899548264,-3.56746511368499,-0.415592141865197,2,-1
1.09302879666499,2.46397408924257,2.46397408924257,-3.55700288590756,-0.564669612218835,2,-1
1.11670832615531,2.42960155405847,2.42960155405847,-3.54630988021378,-0.714917911116953,2,-1
1.15633957509308,2.37120448252973,2.37120448252973,-3.5275440576228,-0.973577138698433,2,-1
1.19500925170464,2.31312260030627,2.31312260030627,-3.50813185201091,-1.23464401194414,2,-1
1.23272264841578,2.25536644839267,2.25536644839267,-3.48808909680845,-1.49751553581245,2,-1
1.26948522597692,2.19794630802551,2.19794630802551,-3.46743153400243,-1.76161035154297,2,-1
1.30627696715063,2.13930333739663,2.13930333739663,-3.44558030454726,-2.03367371226533,2,-1
1.34207696406611,2.0810363354021,2.0810363354021,-3.4231132994682,-2.30585380469522,2,-1
1.37689168439819,2.02315560636335,2.02315560636335,-3.40004729076154,-2.57759029702001,2,-1
1.41072776423049,1.96567117223119,1.96567117223119,-3.37639893646169,-2.84834620230225,2,-1
1.44442051250584,1.90713719691222,1.90713719691222,-3.35155770941806,-3.12447572092655,2,-1
1.47709856226825,1.84904050682991,1.84904050682991,-3.32613906909816,-3.39850413578104,2,-1
1.50876961021832,1.79139099529891,1.79139099529891,-3.30016060551723,-3.66992713690459,2,-1
1.53944151810107,1.73419825234531,1.73419825234531,-3.27363977044637,-3.9382650410634,2,-1
1.56978461240012,1.6761893751982,1.6761893751982,-3.24597398759831,-4.20902874968018,2,-1
1.59909985187834,1.61867755833618,1.61867755833618,-3.21777741021452,-4.4756284274653,2,-1
1.62739616633868,1.56167208438231,1.56167208438231,-3.18906825072099,-4.73762872486714,2,-1
1.65468264305055,1.50518191529161,1.50518191529161,-3.15986455834217,-4.99461959091149,2,-1
1.68149636597926,1.44807526571236,1.44807526571236,-3.12957163169162,-5.25130859143964,2,-1
1.70727809405218,1.39152307829351,1.39152307829351,-3.09880117234569,-5.50199689364257,2,-1
1.73203797531691,1.33553385440326,1.33553385440326,-3.06757182972017,-5.7463274076774,2,-1
1.7557863039377,1.28011576084907,1.28011576084907,-3.03590206478677,-5.98396840191868,2,-1
1.77895044924901,1.22425418836567,1.22425418836567,-3.00320463761468,-6.2188680222094,2,-1
1.8010867914799,1.16900141359626,1.16900141359626,-2.97008820507616,-6.44620809638122,2,-1
1.82220666563791,1.11436501195632,1.11436501195632,-2.93657167759423,-6.66571565591531,2,-1
1.84232153814239,1.06035221382786,1.06035221382786,-2.90267375197025,-6.87714255689379,2,-1
1.86176693866867,1.00604683751743,1.00604683751743,-2.8678137761861,-7.08372386626422,2,-1
1.8801964244076,0.952400963684148,0.952400963684148,-2.83259738809175,-7.28149854370995,2,-1
1.89762247212443,0.899421120373746,0.899421120373746,-2.79704359249817,-7.4702804089194,2,-1
1.91405767232979,0.847113483457193,0.847113483457193,-2.76117115578698,-7.64990701700262,2,-1
1.92946105123731,0.795667737505785,0.795667737505785,-2.72512878874309,-7.81964514080674,2,-1
1.94390596810821,0.74490058501392,0.74490058501392,-2.68880655312213,-7.98003939169835,2,-1
1.9574051992986,0.694817105830839,0.694817105830839,-2.65222230512944,-8.13099526651962,2,-1
1.969971607891,0.645422050597405,0.645422050597405,-2.61539365848841,-8.27243874926731,2,-1
1.98103520563937,0.599234276825495,0.599234276825495,-2.58026948246487,-8.39769695239455,2,-1
1.99128318222166,0.553672689113745,0.553672689113745,-2.54495587133541,-8.51432689710379,2,-1
2.00072670122934,0.508740526324416,0.508740526324416,-2.50946722755375,-8.6223131779212,2,-1
2.0093769776378,0.464440775746186,0.464440775746186,-2.47381775338399,-8.72165465311911,2,-1
2.01680146978126,0.423340947391107,0.423340947391107,-2.44014241717237,-8.80723881735883,2,-1
2.02354317362703,0.382805436598286,0.382805436598286,-2.40634861022531,-8.88520282481072,2,-1
2.02961154586725,0.342836129390429,0.342836129390429,-2.37244767525768,-8.95557785452451,2,-1
2.03501607041703,0.303434725444055,0.303434725444055,-2.33845079586108,-9.01840460235236,2,-1
2.03946378416718,0.267225255201361,0.267225255201361,-2.30668903936854,-9.070207037338,2,-1
2.04335084734476,0.231511475120096,0.231511475120096,-2.27486232246486,-9.11554333641308,2,-1
2.04668499601334,0.196294329667808,0.196294329667808,-2.24297932568115,-9.15446707799705,2,-1
2.04947397808538,0.161574630403926,0.161574630403926,-2.21104860848931,-9.18703788525186,2,-1
2.05155608774485,0.130222187813276,0.130222187813276,-2.18177827555813,-9.21134403247375,2,-1
2.05319364444969,0.0992877573576504,0.0992877573576504,-2.15248140180734,-9.23043349982726,2,-1
2.05439261791242,0.0687716725022333,0.0687716725022333,-2.12316429041465,-9.2443643154341,2,-1
2.05515898085714,0.0386741783127707,0.0386741783127707,-2.09383315916991,-9.25319804879367,2,-1
2.0554802671928,0.0125352650018551,0.0125352650018551,-2.06801553219466,-9.25680690483054,2,-1
2.05547525440132,-0.0132793313027708,-0.0132793313027708,-2.04219592309855,-9.25656534229938,2,-1
2.05514801652412,-0.0387696114987288,-0.0387696114987288,-2.0163784050254,-9.25252156003186,2,-1
2.05450262671917,-0.0639356268124975,-0.0639356268124975,-1.99056699990667,-9.24472551798623,2,-1
2.05372819602279,-0.084578489153239,-0.084578489153239,-1.96914970686955,-9.2354414522157,2,-1
2.05273969785144,-0.104998091464292,-0.104998091464292,-1.94774160638715,-9.2236380762094,2,-1
2.05153945953897,-0.125194541248222,-0.125194541248222,-1.92634491829074,-9.20934650142382,2,-1
2.05012980697262,-0.145167968823307,-0.145167968823307,-1.90496183814932,-9.19259853533515,2,-1
2.04820362699812,-0.168412140438971,-0.168412140438971,-1.87979148655915,-9.16976098916767,2,-1
2.04599383549505,-0.191347295434933,-0.191347295434933,-1.85464654006012,-9.14361367569617,2,-1
2.04350422628114,-0.213973767307375,-0.213973767307375,-1.82953045897377,-9.11421198363199,2,-1
2.040738588367,-0.236291931309675,-0.236291931309675,-1.80444665705733,-9.08161238785313,2,-1
2.03737369603954,-0.260543564295544,-0.260543564295544,-1.776830131744,-9.04202927381456,2,-1
2.03368288095421,-0.284421489005588,-0.284421489005588,-1.74926139194862,-8.9987065902583,2,-1
2.02967120018136,-0.307926382600284,-0.307926382600284,-1.72174481758108,-8.95172408964238,2,-1
2.02534370051839,-0.331058980347677,-0.331058980347677,-1.69428472017071,-8.90116272881191,2,-1
2.02036673271527,-0.355411158676086,-0.355411158676086,-1.66495557403918,-8.84316263208507,2,-1
2.01503977092529,-0.379338638962592,-0.379338638962592,-1.6357011319627,-8.7812571751901,2,-1
2.00936896499091,-0.402842541218639,-0.402842541218639,-1.60652642377227,-8.71554953268256,2,-1
2.00336044705567,-0.42592405668752,-0.42592405668752,-1.57743639036815,-8.64614393231393,2,-1
1.99667510495088,-0.449773941496257,-0.449773941496257,-1.54690116345462,-8.56917765363371,2,-1
1.9896291957548,-0.473158431053315,-0.473158431053315,-1.51647076470148,-8.48835136053929,2,-1
1.98222981272406,-0.496079167969182,-0.496079167969182,-1.48615064475488,-8.40378965522131,2,-1
1.97448402226989,-0.518537875897541,-0.518537875897541,-1.45594614637235,-8.31561780725756,2,-1
1.96605100193986,-0.541452788292801,-0.541452788292801,-1.42459821364706,-8.22002678971637,2,-1
1.95725736185799,-0.56387003031196,-0.56387003031196,-1.39338733154603,-8.12079459106034,2,-1
1.94811100293891,-0.585791828295208,-0.585791828295208,-1.3623191746437,-8.01806431637804,2,-1
1.93861978866219,-0.607220496229276,-0.607220496229276,-1.33139929243291,-7.91197916489172,2,-1
1.9284438211015,-0.628877707498501,-0.628877707498501,-1.299566113603,-7.79882568569047,2,-1
1.91791560701463,-0.650012229005911,-0.650012229005911,-1.26790337800872,-7.68239161367176,2,-1
1.90704372882932,-0.670626914804274,-0.670626914804274,-1.23641681402505,-7.56283489921895,2,-1
1.89583671979107,-0.690724710177371,-0.690724710177371,-1.2051120096137,-7.44031287757892,2,-1
1.88395734149919,-0.710879606666142,-0.710879606666142,-1.17307773483305,-7.3112372450574,2,-1
1.87174092973193,-0.730493244867678,-0.730493244867678,-1.14124768486425,-7.17935426959597,2,-1
1.85919662973934,-0.749569135071797,-0.749569135071797,-1.10962749466755,-7.04483257850198,2,-1
1.84633352496218,-0.768110879591972,-0.768110879591972,-1.07822264537021,-6.90783938990109,2,-1
1.83281807579037,-0.786578124283157,-0.786578124283157,-1.04623995150722,-6.76493129639694,2,-1
1.81898638350294,-0.804491388193716,-0.804491388193716,-1.01449499530923,-6.61977423209435,2,-1
1.80484804375407,-0.821854852637164,-0.821854852637164,-0.982993191116904,-6.47254304276888,2,-1
1.79041257714271,-0.838672789193128,-0.838672789193128,-0.951739787949584,-6.32341033454012,2,-1
1.77535065012305,-0.855314190943074,-0.855314190943074,-0.920036459179981,-6.16908970759612,2,-1
1.75999780695946,-0.871394247003673,-0.871394247003673,-0.888603559955784,-6.01313741950603,2,-1
1.74436398692635,-0.886917812427135,-0.886917812427135,-0.857446174499217,-5.85572999121056,2,-1
1.72845904061798,-0.901889828467564,-0.901889828467564,-0.826569212150415,-5.69704088083463,2,-1
1.71195794008111,-0.916605984282103,-0.916605984282103,-0.795351955799009,-5.53394698185398,2,-1
1.69519490755347,-0.930758368686701,-0.930758368686701,-0.764436538866769,-5.36987300362917,2,-1
1.67818012445343,-0.944352502691172,-0.944352502691172,-0.733827621762261,-5.20499269626685,2,-1
1.66092366973145,-0.957393987374355,-0.957393987374355,-0.703529682357093,-5.03947596930462,2,-1
1.6431046038987,-0.970118187896684,-0.970118187896684,-0.672986416002017,-4.87036493929601,2,-1
1.6250554910377,-0.98228075532384,-0.98228075532384,-0.642774735713862,-4.70093683485007,2,-1
1.60678665839538,-0.99388785981978,-0.99388785981978,-0.612898798575595,-4.531358441639,2,-1
1.58830831699219,-1.00494574364409,-1.00494574364409,-0.583362573348105,-4.36179200427689,2,-1
1.56930314645407,-1.01563930451787,-1.01563930451787,-0.553663841936198,-4.18944361490777,2,-1
1.55010205619212,-1.02577758684256,-1.02577758684256,-0.524324469349563,-4.01743186098213,2,-1
1.53071542808184,-1.03536738548386,-1.03536738548386,-0.495348042597983,-3.84591274887292,2,-1
1.51115351421053,-1.04441555780467,-1.04441555780467,-0.466737956405858,-3.67503714605912,2,-1
1.49110193479699,-1.05306408425408,-1.05306408425408,-0.438037850542911,-3.50217163412348,2,-1
1.47089022769114,-1.06116757301681,-1.06116757301681,-0.409722654674337,-3.33026886484017,2,-1
1.45052874331841,-1.06873341284041,-1.06873341284041,-0.381795330477995,-3.15947072652304,2,-1
1.43002768909436,-1.07576904394697,-1.07576904394697,-0.354258645147389,-2.98991349236341,2,-1
1.40907476346803,-1.08237932451857,-1.08237932451857,-0.326695438949454,-2.81911925068602,2,-1
1.38799865838938,-1.08845837706071,-1.08845837706071,-0.29954028132867,-2.64987057244155,2,-1
1.36680961190072,-1.09401414821636,-1.09401414821636,-0.272795463684355,-2.48229243445409,2,-1
1.34551770627242,-1.09905462384082,-1.09905462384082,-0.2464630824316,-2.31650385656832,2,-1
1.32381168196908,-1.10365195770187,-1.10365195770187,-0.220159724267202,-2.15017653800169,2,-1
1.3020201351264,-1.10773513390969,-1.10773513390969,-0.194285001216703,-1.98592139472976,2,-1
1.2801531156356,-1.11131261698458,-1.11131261698458,-0.168840498651026,-1.82384428661398,2,-1
1.25822050540928,-1.11439289732436,-1.11439289732436,-0.143827608084929,-1.66404491603592,2,-1
1.23591087230837,-1.11701872430147,-1.11701872430147,-0.118892148006904,-1.50433823879556,2,-1
1.21355369024113,-1.11915042484418,-1.11915042484418,-0.0944032653969473,-1.34716403642578,2,-1
1.19115875034205,-1.12079693838551,-1.12079693838551,-0.0703618119565306,-1.19260745240894,2,-1
1.16873566418761,-1.12196721597598,-1.12196721597598,-0.0467684482116291,-1.04074741534773,2,-1
1.14597141440676,-1.12267695775516,-1.12267695775516,-0.0232944566516018,-0.889535677379498,2,-1
1.12319756602766,-1.12291527344265,-1.12291527344265,-0.000282292585008337,-0.741243098596917,2,-1
1.10042358594482,-1.12269153252842,-1.12269153252842,0.0222679465836002,-0.595933108720484,2,-1
1.07765875059048,-1.12201510106011,-1.12201510106011,0.0443563504696332,-0.453663005432246,2,-1
1.0582102757774,-1.12108490390141,-1.12108490390141,0.0628746281240111,-0.334479775381521,2,-1
1.03878069801113,-1.11983651756981,-1.11983651756981,0.0810558195586846,-0.217584708867372,2,-1
1.01937548420798,-1.11827578556687,-1.11827578556687,0.0989003013588912,-0.10300338018608,2,-1
1,-1.11640854170237,-1.11640854170237,0.116408541702373,0.00924164631818893,1,1
0.99999999,-1.11640854170237,-1.11640854170237,-1.55820426085119,0.0092417037001625,1,1
0.995971510517898,-1.12201492621027,-1.12201492621027,-1.55697897362303,0.0323525113271741,1,1
0.991922859463738,-1.12761686013264,-1.12761686013264,-1.55573128953006,0.0554848393708806,1,1
0.987854053001957,-1.13321426281069,-1.13321426281069,-1.5544611844073,0.078637187326772,1,1
0.983765107587733,-1.13880705349978,-1.13880705349978,-1.55316863433762,0.10180804755456,1,1
0.963018892940916,-1.16669899608704,-1.16669899608704,-1.54636839098444,0.217886770229378,1,1
0.941771840071464,-1.19446347839626,-1.19446347839626,-1.5390035792696,0.334198144224663,1,1
0.920026334104623,-1.22209031471809,-1.22209031471809,-1.53107149146367,0.450546008191662,1,1
0.897784944844635,-1.24956927413723,-1.24956927413723,-1.52256958191325,0.566730145581624,1,1
0.872143800388858,-1.28032931961541,-1.28032931961541,-1.51230846019656,0.697139128302734,1,1
0.845881300855314,-1.31087398494643,-1.31087398494643,-1.50131829332853,0.826784262227117,1,1
0.819001961449778,-1.34118846133848,-1.34118846133848,-1.48959619211902,0.95536284934226,1,1
0.791510599589896,-1.37125788819819,-1.37125788819819,-1.47713954368899,1.08256701988553,1,1
0.763207750006385,-1.40128109721901,-1.40128109721901,-1.46384829861589,1.20898136928102,1,1
0.734294761762104,-1.43102529882215,-1.43102529882215,-1.44980741117318,1.33336037585689,1,1
0.704777487004208,-1.4604751678728,-1.4604751678728,-1.43501507094061,1.45537610788176,1,1
0.674662092285764,-1.48961534972342,-1.48961534972342,-1.41946976714748,1.57469705512668,1,1
0.643813836483234,-1.5185609543494,-1.5185609543494,-1.40309431365793,1.6915109016231,1,1
0.612375426078417,-1.54716289718687,-1.54716289718687,-1.38595687467185,1.80492585209088,1,1
0.580354069217,-1.57540554230421,-1.57540554230421,-1.36805684036911,1.91459792808709,1,1
0.547757295646784,-1.60327324930371,-1.60327324930371,-1.34939392029864,2.02018154436145,1,1
0.51445555703926,-1.63086242415392,-1.63086242415392,-1.32988676911622,2.12173595162105,1,1
0.480589852181732,-1.65804196059568,-1.65804196059568,-1.30961083247957,2.21846730589652,1,1
0.446168779645829,-1.6847960316183,-1.6847960316183,-1.28856679545498,2.31002424502536,1,1
0.41120126418842,-1.71110883291944,-1.71110883291944,-1.26675568064814,2.3960560748448,1,1
0.375560764309197,-1.73706184518863,-1.73706184518863,-1.24409168690351,2.47650602758225,1,1
0.339388670160621,-1.76253839366107,-1.76253839366107,-1.22065786699115,2.55068527232687,1,1
0.302694995219203,-1.78752258386953,-1.78752258386953,-1.19645628715397,2.61824487138336,1,1
0.265490081047522,-1.81199857318335,-1.81199857318335,-1.1714893676392,2.67883909082292,1,1
0.227649410325074,-1.83603493242925,-1.83603493242925,-1.1456668765397,2.73230239463393,1,1
0.189315710307661,-1.85952765588953,-1.85952765588953,-1.11907953825243,2.77806533110372,1,1
0.150500423191587,-1.88246091078304,-1.88246091078304,-1.09173087858311,2.81579219808057,1,1
0.111215318361204,-1.90481894707779,-1.90481894707779,-1.0636247919001,2.84515324069715,1,1
0.0807662424867044,-1.92157153796751,-1.92157153796751,-1.04155201147046,2.86180491218837,1,1
0.0500533623447848,-1.93796932513106,-1.93796932513106,-1.01903802491031,2.87319962336051,1,1
0.0190823804977307,-1.95400530359372,-1.95400530359372,-0.996085032294591,2.87919709407272,1,1
-0.0121408895845596,-1.96967250602573,-1.96967250602573,-0.972695363428307,2.87965994964679,1,1
-0.0436105238102658,-1.98496400313499,-1.98496400313499,-0.948871477757231,2.87445390474532,1,1
-0.0753204875163506,-1.9998729031036,-1.9998729031036,-0.924615964035448,2.86344794746419,1,1
-0.107264637010009,-2.01439235751207,-2.01439235751207,-0.899931541746024,2.84651452277568,1,1
-0.139436720351274,-2.02851556389463,-2.02851556389463,-0.87482106159604,2.82352971500812,1,1
-0.171439573534981,-2.04207320955598,-2.04207320955598,-0.849597031243009,2.79476113484163,1,1
-0.20365246769597,-2.05523101294296,-2.05523101294296,-0.823963038775511,2.75985661589627,1,1
-0.236069065174357,-2.06798255187363,-2.06798255187363,-0.797922210762456,2.71870816323141,1,1
-0.268682928194099,-2.08032145587426,-2.08032145587426,-0.771477799743033,2.6712119320312,1,1
-0.304601620017715,-2.09334752399176,-2.09334752399176,-0.742072141978166,2.61182603445967,1,1
